Timestamp(ms),GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ
2667,0.01,0.00,0.00,0.24,0.07,9.94
2672,0.01,0.00,0.00,0.28,0.04,9.96
2678,0.01,0.00,0.00,0.23,0.07,9.94
2683,0.01,0.00,0.00,0.26,0.07,9.96
2688,0.01,0.00,0.00,0.24,0.06,9.95
2693,0.01,0.00,0.00,0.22,0.10,9.96
2698,0.01,0.00,0.00,0.26,0.08,9.96
2703,0.01,0.00,0.00,0.21,0.09,9.95
2708,0.01,0.00,0.00,0.24,0.10,9.96
2713,0.01,0.00,0.00,0.23,0.08,9.97
2718,0.01,0.00,0.00,0.20,0.10,9.97
2723,0.01,0.00,0.00,0.24,0.09,9.98
2728,0.01,0.00,0.00,0.22,0.10,9.98
2733,0.01,0.00,0.00,0.22,0.11,9.96
2738,0.01,0.00,0.00,0.24,0.07,9.98
2743,0.01,0.00,0.00,0.20,0.09,9.96
2748,0.01,0.00,0.00,0.23,0.08,9.98
2753,0.01,0.00,0.00,0.22,0.07,9.98
2758,0.01,0.00,0.00,0.21,0.08,9.96
2763,0.01,0.00,0.00,0.24,0.07,9.95
2768,0.01,0.00,0.00,0.21,0.07,9.96
2773,0.01,0.00,0.00,0.24,0.07,9.97
2778,0.01,0.00,0.00,0.24,0.06,9.94
2783,0.01,0.00,0.00,0.20,0.09,9.94
2788,0.01,0.00,0.00,0.26,0.04,9.96
2794,0.01,0.00,0.00,0.22,0.05,9.95
2799,0.01,0.00,0.00,0.24,0.06,9.94
2804,0.01,0.00,0.00,0.25,0.05,9.95
2809,0.01,0.00,0.00,0.22,0.08,9.95
2814,0.01,0.00,0.00,0.26,0.06,9.96
2819,0.01,0.00,0.00,0.23,0.06,9.96
2824,0.01,0.00,0.00,0.24,0.06,9.93
2829,0.01,0.00,0.00,0.26,0.05,9.95
2834,0.01,0.00,0.00,0.21,0.08,9.94
2839,0.01,0.00,0.00,0.25,0.07,9.96
2844,0.01,0.00,0.01,0.24,0.06,9.94
2849,0.01,0.00,0.00,0.23,0.08,9.94
2854,0.01,0.00,0.00,0.26,0.06,9.96
2859,0.01,0.00,0.00,0.20,0.06,9.93
2864,0.01,0.00,0.00,0.24,0.06,9.96
2869,0.01,0.00,0.00,0.23,0.04,9.95
2874,0.01,0.00,0.00,0.21,0.09,9.94
2879,0.01,0.00,0.00,0.25,0.06,9.95
2884,0.01,0.00,0.00,0.20,0.06,9.94
2889,0.01,0.00,0.00,0.22,0.07,9.95
2894,0.01,0.00,0.00,0.23,0.05,9.96
2899,0.01,0.00,0.00,0.20,0.08,9.94
2904,0.01,0.00,0.00,0.24,0.07,9.95
2910,0.01,0.00,0.00,0.22,0.06,9.96
2915,0.01,0.00,0.00,0.21,0.09,9.96
2920,0.01,0.00,0.01,0.23,0.06,9.96
2925,0.01,0.00,0.00,0.18,0.09,9.96
2930,0.01,0.00,0.00,0.22,0.08,9.97
2935,0.01,0.00,0.00,0.21,0.06,9.96
2940,0.01,0.00,0.00,0.19,0.10,9.96
2945,0.01,0.00,0.00,0.22,0.06,9.97
2950,0.01,0.00,0.00,0.17,0.07,9.95
2955,0.01,0.00,0.00,0.21,0.09,9.96
2960,0.01,0.00,0.00,0.21,0.06,9.95
2965,0.01,0.00,0.00,0.19,0.09,9.96
2970,0.01,0.00,0.00,0.23,0.07,9.96
2975,0.01,0.00,0.00,0.20,0.08,9.95
2980,0.01,0.00,0.00,0.21,0.08,9.97
2985,0.01,0.00,0.00,0.23,0.05,9.96
2990,0.01,0.00,0.00,0.19,0.08,9.94
2995,0.01,0.00,0.00,0.23,0.06,9.96
3000,0.01,0.00,0.00,0.22,0.06,9.95
3005,0.01,0.00,0.00,0.22,0.08,9.95
3010,0.01,0.00,0.00,0.24,0.06,9.95
3015,0.01,0.00,0.00,0.20,0.07,9.94
3021,0.01,0.00,0.00,0.25,0.06,9.95
3026,0.01,0.00,0.00,0.24,0.05,9.95
3031,0.01,0.00,0.00,0.22,0.08,9.94
3036,0.01,0.00,0.00,0.27,0.05,9.96
3041,0.01,0.00,0.00,0.22,0.07,9.95
3046,0.01,0.00,0.00,0.24,0.07,9.95
3051,0.01,0.00,0.00,0.25,0.06,9.95
3056,0.01,0.00,0.00,0.23,0.09,9.95
3061,0.01,0.00,0.00,0.26,0.07,9.94
3066,0.01,0.00,0.00,0.23,0.07,9.96
3071,0.01,0.00,0.00,0.22,0.09,9.96
3076,0.01,0.00,0.00,0.25,0.07,9.96
3081,0.01,0.00,0.00,0.19,0.09,9.95
3086,0.01,0.00,0.00,0.23,0.07,9.97
3091,0.01,0.00,0.00,0.23,0.06,9.95
3096,0.01,0.00,0.00,0.23,0.09,9.96
3101,0.01,0.00,0.00,0.26,0.06,9.96
3106,0.01,0.00,0.00,0.22,0.08,9.95
3111,0.01,0.00,0.00,0.25,0.07,9.96
3116,0.01,0.00,0.00,0.24,0.05,9.95
3121,0.01,0.00,0.00,0.22,0.09,9.96
3126,0.01,0.00,0.00,0.26,0.06,9.96
3131,0.01,0.00,0.00,0.23,0.06,9.96
3137,0.01,0.00,0.00,0.25,0.09,9.95
3142,0.01,0.00,0.00,0.25,0.05,9.96
3147,0.01,0.00,0.00,0.23,0.09,9.96
3152,0.01,0.00,0.00,0.25,0.06,9.95
3157,0.01,0.00,0.00,0.25,0.06,9.96
3162,0.01,0.00,0.00,0.24,0.10,9.96
3167,0.01,0.00,0.00,0.25,0.06,9.96
3172,0.01,0.00,0.00,0.21,0.09,9.96
3177,0.01,0.00,0.00,0.24,0.08,9.97
3182,0.01,0.00,0.00,0.23,0.05,9.95
3187,0.01,0.00,0.00,0.20,0.09,9.94
3192,0.01,0.00,0.00,0.24,0.06,9.95
3197,0.01,0.00,0.00,0.20,0.07,9.95
3202,0.01,0.00,0.00,0.22,0.08,9.96
3207,0.01,0.00,0.00,0.23,0.05,9.94
3212,0.01,0.00,0.00,0.19,0.07,9.95
3217,0.01,0.00,0.00,0.23,0.06,9.96
3222,0.01,0.00,0.00,0.21,0.04,9.95
3227,0.01,0.00,0.00,0.21,0.06,9.95
3232,0.01,0.00,0.00,0.24,0.05,9.95
3237,0.01,0.00,0.00,0.19,0.07,9.94
3242,0.01,0.00,0.00,0.24,0.05,9.95
3247,0.01,0.00,0.00,0.22,0.06,9.96
3253,0.01,0.00,0.00,0.22,0.09,9.95
3258,0.01,0.00,0.00,0.25,0.06,9.96
3263,0.01,0.00,0.00,0.21,0.08,9.96
3268,0.01,0.00,0.00,0.24,0.07,9.96
3273,0.01,0.00,0.00,0.25,0.06,9.96
3278,0.01,0.00,0.00,0.21,0.11,9.95
3283,0.01,0.00,0.00,0.26,0.06,9.97
3288,0.01,0.00,0.00,0.22,0.05,9.95
3293,0.01,0.00,0.00,0.23,0.09,9.96
3298,0.01,0.00,0.00,0.26,0.05,9.96
3303,0.01,0.00,0.00,0.23,0.09,9.96
3308,0.01,0.00,0.00,0.27,0.08,9.97
3313,0.01,0.00,0.00,0.24,0.06,9.94
3318,0.01,0.00,0.00,0.23,0.07,9.95
3323,0.01,0.00,0.00,0.26,0.05,9.95
3328,0.01,0.00,0.00,0.22,0.08,9.95
3333,0.01,0.00,0.00,0.25,0.06,9.96
3338,0.01,0.00,0.00,0.24,0.04,9.94
3343,0.01,0.00,0.00,0.22,0.07,9.94
3348,0.01,0.00,0.00,0.25,0.06,9.95
3353,0.01,0.00,0.00,0.21,0.06,9.93
3358,0.01,0.00,0.00,0.23,0.08,9.94
3363,0.01,0.00,0.00,0.25,0.05,9.94
3369,0.01,0.00,0.00,0.20,0.09,9.94
3374,0.01,0.00,0.00,0.25,0.06,9.95
3379,0.01,0.00,0.01,0.21,0.06,9.96
3384,0.01,0.00,0.00,0.21,0.09,9.95
3389,0.01,0.00,0.00,0.23,0.05,9.95
3394,0.01,0.00,0.00,0.19,0.09,9.96
3399,0.01,0.00,0.00,0.23,0.07,9.96
3404,0.01,0.00,0.00,0.20,0.06,9.95
3409,0.01,0.00,0.00,0.20,0.08,9.95
3414,0.01,0.00,0.00,0.22,0.06,9.96
3419,0.01,0.00,0.00,0.18,0.07,9.95
3424,0.01,0.00,0.00,0.20,0.07,9.96
3429,0.01,0.00,0.00,0.20,0.05,9.94
3434,0.01,0.00,0.00,0.17,0.08,9.95
3439,0.01,0.00,0.00,0.20,0.05,9.96
3444,0.01,0.00,0.00,0.17,0.06,9.95
3449,0.01,0.00,0.00,0.18,0.09,9.96
3454,0.01,0.00,0.00,0.22,0.06,9.95
3459,0.01,0.00,0.00,0.17,0.10,9.96
3464,0.01,0.00,0.00,0.22,0.08,9.96
3469,0.01,0.00,0.00,0.20,0.06,9.95
3474,0.01,0.00,0.00,0.20,0.10,9.96
3480,0.01,0.00,0.00,0.22,0.06,9.96
3485,0.01,0.00,0.00,0.19,0.08,9.94
3490,0.01,0.00,0.00,0.24,0.08,9.96
3495,0.01,0.00,0.00,0.25,0.07,9.96
3500,0.01,0.00,0.00,0.23,0.10,9.96
3505,0.01,0.00,0.00,0.27,0.07,9.96
3510,0.01,0.00,0.00,0.23,0.07,9.95
3515,0.01,0.00,0.00,0.26,0.08,9.94
3520,0.01,0.00,0.00,0.28,0.06,9.95
3525,0.01,0.00,0.00,0.24,0.08,9.93
3530,0.01,0.00,0.00,0.29,0.05,9.96
3535,0.01,0.00,0.00,0.26,0.06,9.94
3540,0.01,0.00,0.00,0.27,0.08,9.95
3545,0.01,0.00,0.00,0.30,0.04,9.95
3550,0.01,0.00,0.00,0.27,0.06,9.94
3555,0.01,0.00,0.00,0.30,0.06,9.94
3560,0.01,0.00,0.00,0.28,0.06,9.96
3565,0.01,0.00,0.00,0.27,0.08,9.95
3570,0.01,0.00,0.00,0.31,0.06,9.97
3575,0.01,0.00,0.01,0.25,0.08,9.95
3580,0.01,0.00,0.00,0.28,0.07,9.95
3585,0.01,0.00,0.00,0.29,0.07,9.96
3590,0.01,0.00,0.00,0.24,0.10,9.95
3596,0.01,0.00,0.00,0.29,0.08,9.97
3601,0.01,0.00,0.00,0.25,0.09,9.95
3606,0.01,0.00,0.00,0.26,0.11,9.97
3611,0.01,0.00,0.00,0.29,0.09,9.97
3616,0.01,0.00,0.00,0.23,0.11,9.96
3621,0.01,0.00,0.00,0.28,0.10,9.98
3626,0.01,0.00,0.00,0.25,0.08,9.97
3631,0.01,0.00,0.00,0.24,0.13,9.98
3636,0.01,0.00,0.00,0.26,0.08,9.97
3641,0.01,0.00,0.00,0.22,0.09,9.97
3646,0.01,0.00,0.00,0.25,0.09,9.96
3651,0.01,0.00,0.00,0.25,0.06,9.96
3656,0.01,0.00,0.00,0.22,0.09,9.96
3661,0.01,0.00,0.00,0.25,0.08,9.95
3666,0.01,0.00,0.00,0.22,0.07,9.95
3671,0.01,0.00,0.01,0.22,0.06,9.94
3676,0.01,0.00,0.01,0.24,0.05,9.95
3681,0.01,0.00,0.01,0.19,0.07,9.97
3686,0.01,0.00,0.01,0.22,0.07,9.96
3691,0.01,0.00,0.01,0.20,0.06,9.95
3696,0.01,0.00,0.01,0.19,0.08,9.96
3701,0.01,0.00,0.01,0.21,0.06,9.96
3706,0.01,0.00,0.01,0.16,0.08,9.95
3712,0.01,0.00,0.00,0.18,0.08,9.96
3717,0.01,0.00,0.01,0.18,0.05,9.94
3722,0.01,0.00,0.01,0.16,0.09,9.95
3727,0.01,0.00,0.01,0.19,0.06,9.96
3732,0.01,0.00,0.00,0.16,0.07,9.95
3737,0.01,0.00,0.00,0.17,0.08,9.94
3742,0.01,0.00,0.00,0.19,0.04,9.95
3747,0.01,0.00,0.00,0.15,0.07,9.94
3752,0.01,0.00,0.00,0.20,0.04,9.96
3757,0.01,0.00,0.00,0.17,0.04,9.93
3762,0.01,0.00,0.00,0.18,0.06,9.94
3767,0.01,0.00,0.00,0.22,0.03,9.95
3772,0.01,0.00,0.00,0.17,0.06,9.94
3777,0.01,0.00,0.00,0.21,0.05,9.95
3782,0.01,0.00,0.00,0.20,0.03,9.94
3787,0.01,0.00,0.00,0.18,0.06,9.93
3792,0.01,0.00,0.00,0.21,0.03,9.95
3797,0.01,0.00,0.00,0.18,0.05,9.94
3802,0.01,0.00,0.00,0.20,0.07,9.95
3807,0.01,0.00,0.00,0.21,0.05,9.95
3812,0.01,0.00,0.00,0.18,0.10,9.96
3817,0.01,0.00,0.00,0.20,0.07,9.97
3822,0.01,0.00,0.00,0.18,0.08,9.97
3828,0.01,0.00,0.00,0.20,0.10,9.96
3833,0.01,0.00,0.00,0.21,0.08,9.97
3838,0.01,0.00,0.00,0.17,0.11,9.95
3843,0.01,0.00,0.00,0.22,0.09,9.97
3848,0.01,0.00,0.00,0.20,0.09,9.96
3853,0.01,0.00,0.00,0.17,0.10,9.95
3858,0.01,0.00,0.00,0.23,0.07,9.97
3863,0.01,0.00,0.00,0.18,0.07,9.94
3868,0.01,0.00,0.00,0.22,0.06,9.96
3873,0.01,0.00,0.00,0.22,0.04,9.95
3878,0.01,0.00,0.00,0.20,0.07,9.94
3883,0.01,0.00,0.00,0.25,0.05,9.94
3888,0.01,0.00,0.00,0.23,0.05,9.93
3893,0.01,0.00,0.00,0.24,0.06,9.94
3898,0.01,0.00,0.00,0.26,0.03,9.93
3903,0.01,0.00,0.00,0.21,0.06,9.94
3908,0.01,0.00,0.00,0.26,0.06,9.95
3913,0.01,0.00,0.00,0.25,0.06,9.94
3918,0.02,0.00,0.00,0.25,0.07,9.95
3923,0.01,0.00,0.00,0.28,0.06,9.96
3928,0.01,0.00,0.00,0.24,0.07,9.94
3933,0.01,0.00,0.00,0.27,0.08,9.95
3939,0.01,0.00,0.00,0.26,0.06,9.95
3944,0.01,0.00,0.00,0.24,0.09,9.95
3949,0.01,0.00,0.00,0.29,0.07,9.96
3954,0.01,0.00,0.00,0.24,0.09,9.94
3959,0.01,0.00,0.00,0.28,0.09,9.96
3964,0.01,0.00,0.00,0.28,0.07,9.95
3969,0.01,0.00,0.00,0.26,0.10,9.94
3974,0.01,0.00,0.00,0.30,0.06,9.95
3979,0.01,0.00,0.00,0.28,0.08,9.95
3984,0.01,0.00,0.00,0.27,0.09,9.94
3989,0.01,0.00,0.00,0.31,0.06,9.96
3994,0.01,0.00,0.00,0.27,0.09,9.96
3999,0.01,0.00,0.00,0.31,0.09,9.96
4004,0.01,0.00,0.00,0.30,0.08,9.95
4009,0.01,0.00,0.00,0.29,0.10,9.96
4014,0.01,0.00,0.00,0.32,0.07,9.97
4019,0.01,0.00,0.00,0.28,0.09,9.95
4024,0.01,0.00,0.00,0.30,0.11,9.97
4029,0.01,0.00,0.00,0.28,0.09,9.95
4034,0.01,0.00,0.00,0.26,0.13,9.96
4039,0.01,0.00,0.00,0.30,0.10,9.98
4044,0.01,0.00,0.00,0.25,0.11,9.95
4049,0.01,0.00,0.01,0.26,0.12,9.96
4055,0.01,0.00,0.01,0.27,0.09,9.97
4060,0.01,0.00,0.00,0.23,0.10,9.95
4065,0.01,0.00,0.01,0.27,0.09,9.96
4070,0.01,0.00,0.01,0.24,0.09,9.95
4075,0.01,0.00,0.01,0.24,0.10,9.95
4080,0.01,0.00,0.01,0.25,0.06,9.97
4085,0.01,0.00,0.01,0.20,0.08,9.94
4090,0.01,0.00,0.01,0.23,0.06,9.96
4095,0.01,0.00,0.01,0.22,0.04,9.94
4100,0.01,0.00,0.01,0.18,0.07,9.94
4105,0.01,0.00,0.01,0.22,0.05,9.96
4110,0.01,0.00,0.01,0.19,0.05,9.94
4115,0.01,0.00,0.01,0.20,0.06,9.94
4120,0.01,0.00,0.01,0.19,0.03,9.94
4125,0.01,0.00,0.01,0.16,0.07,9.95
4130,0.01,0.00,0.01,0.20,0.05,9.95
4135,0.01,0.00,0.01,0.17,0.06,9.94
4140,0.01,0.00,0.01,0.17,0.08,9.95
4145,0.01,0.00,0.01,0.19,0.05,9.96
4150,0.01,0.00,0.01,0.16,0.09,9.95
4155,0.01,0.00,0.01,0.19,0.08,9.96
4160,0.01,0.00,0.01,0.17,0.08,9.96
4165,0.01,0.00,0.01,0.15,0.10,9.95
4171,0.01,0.00,0.01,0.18,0.07,9.96
4176,0.01,0.00,0.01,0.15,0.08,9.94
4181,0.01,0.00,0.00,0.19,0.08,9.97
4186,0.01,0.00,0.01,0.19,0.06,9.96
4191,0.01,0.00,0.00,0.16,0.08,9.95
4196,0.01,0.00,0.00,0.21,0.06,9.96
4201,0.01,0.00,0.00,0.17,0.06,9.94
4206,0.01,0.00,0.00,0.20,0.08,9.96
4211,0.01,0.00,0.00,0.22,0.04,9.93
4216,0.01,0.00,0.00,0.19,0.06,9.94
4221,0.01,0.00,0.00,0.24,0.05,9.96
4226,0.01,0.00,0.00,0.21,0.06,9.94
4231,0.01,0.00,0.00,0.20,0.08,9.94
4236,0.01,0.00,0.00,0.24,0.04,9.94
4241,0.01,0.00,0.00,0.20,0.08,9.94
4246,0.01,0.00,0.00,0.24,0.06,9.95
4251,0.01,0.00,0.00,0.23,0.04,9.93
4256,0.01,0.00,0.00,0.21,0.09,9.94
4261,0.01,0.00,0.00,0.25,0.06,9.96
4266,0.01,0.00,0.00,0.20,0.07,9.95
4271,0.01,0.00,0.00,0.23,0.08,9.96
4276,0.01,0.00,0.00,0.23,0.06,9.95
4281,0.01,0.00,0.00,0.21,0.08,9.95
4287,0.01,0.00,0.00,0.26,0.06,9.95
4292,0.01,0.00,0.00,0.23,0.06,9.95
4297,0.01,0.00,0.00,0.25,0.07,9.95
4302,0.01,0.00,0.00,0.26,0.04,9.94
4307,0.01,0.00,0.00,0.23,0.07,9.94
4312,0.01,0.00,0.00,0.27,0.06,9.94
4317,0.01,0.00,0.00,0.25,0.04,9.95
4322,0.01,0.00,0.00,0.24,0.07,9.95
4327,0.01,0.00,0.00,0.26,0.04,9.95
4332,0.02,0.00,0.00,0.23,0.07,9.95
4337,0.01,0.00,0.00,0.26,0.06,9.95
4342,0.01,0.00,0.00,0.26,0.04,9.94
4347,0.01,0.00,0.00,0.23,0.08,9.95
4352,0.01,0.00,0.00,0.27,0.07,9.96
4357,0.01,0.00,0.00,0.22,0.07,9.95
4362,0.02,0.00,0.00,0.25,0.10,9.96
4367,0.01,0.00,0.00,0.25,0.07,9.96
4372,0.01,0.00,0.00,0.21,0.10,9.96
4377,0.01,0.00,0.00,0.26,0.10,9.97
4382,0.01,0.00,0.00,0.23,0.10,9.96
4387,0.01,0.00,0.00,0.22,0.11,9.97
4392,0.01,0.00,0.00,0.25,0.08,9.96
4398,0.01,0.00,0.00,0.21,0.11,9.96
4403,0.01,0.00,0.00,0.25,0.10,9.96
4408,0.01,0.00,0.00,0.23,0.08,9.97
4413,0.01,0.00,0.00,0.21,0.10,9.96
4418,0.01,0.00,0.00,0.25,0.07,9.96
4423,0.01,0.00,0.00,0.22,0.08,9.96
4428,0.01,0.00,0.00,0.24,0.09,9.97
4433,0.01,0.00,0.00,0.25,0.06,9.95
4438,0.01,0.00,0.00,0.20,0.10,9.95
4443,0.01,0.00,0.00,0.26,0.06,9.97
4448,0.01,0.00,0.00,0.22,0.07,9.94
4453,0.01,0.00,0.00,0.25,0.07,9.95
4458,0.01,0.00,0.00,0.25,0.05,9.94
4463,0.01,0.00,0.00,0.21,0.09,9.94
4468,0.01,0.00,0.00,0.27,0.07,9.95
4473,0.01,0.00,0.00,0.24,0.06,9.94
4478,0.01,0.00,0.00,0.24,0.08,9.95
4483,0.01,0.00,0.00,0.27,0.04,9.95
4488,0.01,0.00,0.00,0.23,0.07,9.95
4493,0.01,0.00,0.00,0.25,0.08,9.96
4498,0.01,0.00,0.00,0.25,0.06,9.96
4503,0.01,0.00,0.00,0.22,0.09,9.93
4508,0.01,0.00,0.01,0.27,0.06,9.96
4514,0.01,0.00,0.00,0.23,0.07,9.94
4519,0.01,0.00,0.00,0.25,0.08,9.96
4524,0.01,0.00,0.00,0.26,0.06,9.96
4529,0.01,0.00,0.00,0.23,0.08,9.95
4534,0.01,0.00,0.01,0.27,0.07,9.96
4539,0.01,0.00,0.00,0.22,0.08,9.94
4544,0.01,0.00,0.00,0.23,0.09,9.95
4549,0.01,0.00,0.00,0.26,0.06,9.95
4554,0.01,0.00,0.01,0.21,0.09,9.95
4559,0.01,0.00,0.01,0.25,0.08,9.97
4564,0.01,0.00,0.01,0.22,0.06,9.96
4569,0.01,0.00,0.00,0.22,0.09,9.96
4574,0.01,0.00,0.01,0.24,0.05,9.96
4579,0.01,0.00,0.00,0.21,0.08,9.96
4584,0.01,0.00,0.00,0.23,0.08,9.95
4589,0.01,0.00,0.01,0.22,0.07,9.95
4594,0.01,0.00,0.01,0.19,0.08,9.95
4599,0.01,0.00,0.01,0.23,0.07,9.95
4604,0.01,0.00,0.00,0.19,0.07,9.95
4609,0.01,0.00,0.00,0.21,0.09,9.96
4614,0.01,0.00,0.00,0.24,0.07,9.96
4619,0.01,0.00,0.00,0.19,0.09,9.96
4624,0.01,0.00,0.00,0.24,0.08,9.97
4630,0.01,0.00,0.00,0.21,0.07,9.96
4635,0.01,0.00,0.00,0.21,0.09,9.96
4640,0.01,0.00,0.00,0.23,0.05,9.95
4645,0.01,0.00,0.00,0.20,0.08,9.95
4650,0.01,0.00,0.00,0.24,0.06,9.96
4655,0.01,0.00,0.00,0.23,0.05,9.95
4660,0.01,0.00,0.00,0.21,0.06,9.95
4665,0.01,0.00,0.00,0.24,0.05,9.94
4670,0.01,0.00,0.00,0.20,0.05,9.95
4675,0.01,0.00,0.00,0.24,0.06,9.95
4680,0.01,0.00,0.00,0.24,0.03,9.94
4685,0.01,0.00,0.00,0.20,0.07,9.94
4690,0.01,0.00,0.00,0.24,0.05,9.95
4695,0.01,0.00,0.00,0.21,0.06,9.94
4700,0.01,0.00,0.00,0.21,0.07,9.94
4705,0.01,0.00,0.00,0.23,0.05,9.95
4710,0.01,0.00,0.00,0.18,0.08,9.95
4715,0.01,0.00,0.00,0.24,0.08,9.97
4720,0.01,0.00,0.00,0.21,0.06,9.94
4725,0.01,0.00,0.00,0.20,0.09,9.96
4730,0.01,0.00,0.00,0.24,0.06,9.95
4735,0.01,0.00,0.00,0.19,0.09,9.97
4740,0.01,0.00,0.00,0.22,0.08,9.96
4746,0.01,0.00,0.00,0.22,0.06,9.95
4751,0.01,0.00,0.00,0.20,0.09,9.95
4756,0.01,0.00,0.00,0.23,0.08,9.97
4761,0.01,0.00,0.00,0.20,0.08,9.96
4766,0.01,0.00,0.00,0.22,0.08,9.96
4771,0.01,0.00,0.00,0.24,0.06,9.96
4776,0.01,0.00,0.00,0.21,0.10,9.96
4781,0.01,0.00,0.00,0.25,0.07,9.96
4786,0.01,0.00,0.00,0.22,0.06,9.96
4791,0.01,0.00,0.00,0.22,0.08,9.96
4796,0.01,0.00,0.00,0.26,0.06,9.96
4801,0.01,0.00,0.00,0.21,0.09,9.96
4806,0.01,0.00,0.00,0.25,0.08,9.95
4811,0.01,0.00,0.00,0.23,0.06,9.94
4816,0.01,0.00,0.00,0.23,0.09,9.95
4821,0.01,0.00,0.00,0.27,0.07,9.96
4826,0.01,0.00,0.00,0.23,0.08,9.95
4831,0.01,0.00,0.00,0.26,0.07,9.96
4836,0.01,0.00,0.00,0.26,0.06,9.95
4841,0.01,0.00,0.00,0.22,0.09,9.94
4846,0.01,0.00,0.00,0.26,0.06,9.95
4851,0.01,0.00,0.00,0.23,0.08,9.95
4856,0.01,0.00,0.00,0.25,0.07,9.95
4862,0.01,0.00,0.00,0.26,0.05,9.95
4867,0.01,0.00,0.00,0.23,0.08,9.94
4872,0.01,0.00,0.00,0.27,0.07,9.94
4877,0.01,0.00,0.00,0.24,0.06,9.95
4882,0.01,0.00,0.00,0.23,0.08,9.95
4887,0.01,0.00,0.00,0.26,0.05,9.95
4892,0.01,0.00,0.00,0.22,0.09,9.95
4897,0.01,0.00,0.00,0.25,0.08,9.96
4902,0.01,0.00,0.00,0.23,0.06,9.96
4907,0.01,0.00,0.00,0.21,0.09,9.95
4912,0.01,0.00,0.00,0.27,0.06,9.97
4917,0.01,0.00,0.00,0.22,0.08,9.97
4922,0.01,0.00,0.00,0.25,0.08,9.95
4927,0.01,0.00,0.00,0.25,0.06,9.95
4932,0.01,0.00,0.00,0.21,0.10,9.95
4937,0.01,0.00,0.00,0.25,0.08,9.97
4942,0.01,0.00,0.00,0.22,0.08,9.96
4947,0.01,0.00,0.00,0.22,0.09,9.95
4952,0.01,0.00,0.00,0.25,0.07,9.96
4957,0.01,0.00,0.00,0.20,0.10,9.96
4962,0.01,0.00,0.00,0.25,0.09,9.96
4967,0.01,0.00,0.00,0.23,0.06,9.96
4973,0.01,0.00,0.00,0.21,0.09,9.95
4978,0.01,0.00,0.00,0.26,0.07,9.96
4983,0.01,0.00,0.00,0.20,0.08,9.95
4988,0.01,0.00,0.00,0.24,0.07,9.96
4993,0.01,0.00,0.00,0.24,0.06,9.95
4998,0.01,0.00,0.00,0.22,0.09,9.94
5003,0.01,0.00,0.00,0.26,0.07,9.95
5008,0.01,0.00,0.00,0.24,0.08,9.95
5013,0.01,0.00,0.00,0.24,0.07,9.95
5018,0.01,0.00,0.00,0.26,0.05,9.95
5023,0.01,0.00,0.00,0.21,0.08,9.94
5028,0.01,0.00,0.00,0.25,0.05,9.95
5033,0.01,0.00,0.00,0.22,0.06,9.95
5038,0.01,0.00,0.01,0.20,0.07,9.95
5043,0.01,0.00,0.00,0.23,0.05,9.96
5048,0.01,0.00,0.00,0.17,0.08,9.95
5053,0.01,0.00,0.00,0.20,0.07,9.96
5058,0.01,0.00,0.00,0.16,0.05,9.96
5063,0.01,0.00,0.00,0.16,0.08,9.95
5068,0.01,0.00,0.00,0.21,0.05,9.96
5073,0.01,0.00,0.00,0.16,0.07,9.95
5078,0.01,0.00,0.00,0.19,0.09,9.96
5083,0.01,0.00,0.00,0.22,0.06,9.96
5089,0.01,0.00,0.00,0.20,0.09,9.95
5094,0.01,0.00,0.00,0.27,0.07,9.97
5099,0.01,0.00,0.00,0.28,0.09,9.96
5104,0.01,0.00,0.00,0.34,0.11,9.97
5109,0.01,0.00,0.00,0.35,0.07,9.95
5114,0.01,-0.00,0.01,0.30,0.12,9.95
5119,0.01,-0.00,0.01,0.35,0.10,9.97
5124,0.01,-0.00,0.01,0.37,0.11,9.96
5129,0.01,-0.00,0.01,0.37,0.11,9.94
5134,0.01,-0.00,0.01,0.53,0.11,9.98
5139,0.01,-0.00,0.01,0.64,0.17,9.96
5144,0.01,-0.00,0.01,0.55,0.12,9.97
5149,0.01,-0.00,0.01,0.52,0.09,9.95
5154,0.01,-0.00,0.01,0.41,0.14,9.98
5159,0.01,-0.00,0.01,0.40,0.05,9.92
5164,0.01,-0.00,0.01,0.31,0.03,9.94
5169,0.01,-0.00,0.01,0.25,0.00,9.92
5174,0.01,0.00,0.01,0.23,-0.01,9.91
5179,0.01,0.00,0.01,0.14,0.03,9.93
5184,0.01,0.00,0.01,0.12,0.02,9.94
5189,0.01,0.00,0.01,0.07,0.05,9.93
5194,0.01,0.00,0.00,0.04,0.08,9.96
5199,0.01,0.00,0.00,0.03,0.04,9.96
5205,0.01,0.00,0.00,-0.01,0.04,9.95
5210,0.01,0.00,0.00,-0.00,0.06,9.95
5215,0.01,0.00,0.01,-0.02,0.05,9.94
5220,0.01,0.00,0.01,-0.06,0.11,9.96
5225,0.01,0.00,0.01,-0.02,0.08,9.95
5230,0.01,0.00,0.01,-0.03,0.07,9.96
5235,0.01,0.00,0.01,0.01,0.07,9.94
5240,0.01,0.00,0.00,0.03,0.04,9.96
5245,0.01,0.00,0.01,0.06,0.04,9.94
5250,0.01,0.00,0.00,0.09,0.03,9.96
5255,0.01,0.00,0.00,0.13,0.04,9.93
5260,0.01,0.00,0.00,0.17,0.04,9.94
5265,0.01,0.00,0.00,0.22,0.02,9.93
